Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	subtipos
326	Spectrogram 1	1	271.043802360	271.122565026	51708.6	59352.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
327	Spectrogram 1	1	273.150704604	273.200624604	59352.5	87230.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
328	Spectrogram 1	1	273.645744550	273.670427216	60251.8	71043.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
329	Spectrogram 1	1	273.663771216	273.671259216	88354.3	95098.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
330	Spectrogram 1	1	273.752240549	273.784965882	64523.4	73741.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
331	Spectrogram 1	1	273.859845882	273.912539215	61151.1	73066.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
332	Spectrogram 1	1	273.897563215	273.912539215	83408.3	97796.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
333	Spectrogram 1	1	274.077552312	274.114160312	56654.7	70818.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
334	Spectrogram 1	1	274.920923527	274.944774193	64973.0	72841.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
335	Spectrogram 1	1	275.027142193	275.038790193	66321.9	71268.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
336	Spectrogram 1	1	275.251504858	275.288390192	64073.7	71717.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
337	Spectrogram 1	1	275.276465042	275.337201042	77562.9	86780.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
338	Spectrogram 1	1	275.991430740	276.014449407	55530.6	64523.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
339	Spectrogram 1	1	275.997809407	276.039409407	63174.5	92401.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
340	Spectrogram 1	1	279.035719779	279.064839779	67670.9	76214.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
341	Spectrogram 1	1	279.197959962	279.219037295	46312.9	52832.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
342	Spectrogram 1	1	279.220146629	279.245661295	63624.1	71717.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
343	Spectrogram 1	1	279.353543961	279.438407961	49235.6	58453.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
344	Spectrogram 1	1	279.848029476	279.883528143	53282.4	62275.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
345	Spectrogram 1	1	279.868552143	279.911816143	66546.8	84757.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
346	Spectrogram 1	1	280.463432508	280.490611175	67670.9	83857.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
347	Spectrogram 1	1	280.603486025	280.623731358	76214.0	88579.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
348	Spectrogram 1	1	281.287667723	281.332318390	60926.3	93974.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
349	Spectrogram 1	1	281.823753238	281.879497238	40467.6	96672.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
350	Spectrogram 1	1	285.907211428	285.974326094	54856.1	95323.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
351	Spectrogram 1	1	286.064736761	286.095243427	56654.7	73741.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
352	Spectrogram 1	1	286.325707610	286.347062277	58678.1	68120.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
353	Spectrogram 1	1	286.344566277	286.374240943	59127.7	90377.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
354	Spectrogram 1	1	286.557558460	286.580577126	51259.0	62949.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
355	Spectrogram 1	1	286.568097126	286.630497126	58453.2	87455.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
356	Spectrogram 1	1	289.433506585	289.473719919	65197.8	82509.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
357	Spectrogram 1	1	290.208376283	290.234445616	57329.1	65872.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
358	Spectrogram 1	1	290.223906950	290.262456283	68120.5	86106.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
359	Spectrogram 1	1	290.336781616	290.397240282	52383.1	62724.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
361	Spectrogram 1	1	291.060344647	291.119139314	68120.5	97796.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
362	Spectrogram 1	1	291.478563496	291.488270163	60251.8	65872.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
363	Spectrogram 1	1	291.486606163	291.492152829	78237.4	86330.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
364	Spectrogram 1	1	291.499918163	291.516558163	62949.6	82958.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
365	Spectrogram 1	1	293.438201925	293.500879258	62500.0	86106.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
366	Spectrogram 1	1	293.430713925	293.440697925	54181.7	61151.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
367	Spectrogram 1	1	293.823418107	293.876666107	64298.6	81609.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
368	Spectrogram 1	1	293.816207440	293.827855440	54181.7	60251.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
369	Spectrogram 1	1	293.970959624	294.030308957	52607.9	61151.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
370	Spectrogram 1	1	294.260772956	294.290447622	49460.4	57329.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
371	Spectrogram 1	1	294.419130052	294.446863386	53732.0	60027.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
372	Spectrogram 1	1	294.638778235	294.667898235	50809.4	60926.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
373	Spectrogram 1	1	294.656250235	294.673167569	64973.0	81160.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
374	Spectrogram 1	1	294.677604902	294.708388902	49910.1	82059.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
375	Spectrogram 1	1	294.806010235	294.830692901	51483.8	60701.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
376	Spectrogram 1	1	294.824036901	294.857316901	42266.2	80935.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
377	Spectrogram 1	1	295.748944116	295.795258782	62275.2	86555.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
378	Spectrogram 1	1	295.988005448	296.049296114	53282.4	86555.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
379	Spectrogram 1	1	296.131386965	296.159397631	61375.9	66996.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
380	Spectrogram 1	1	296.313872297	296.324965630	53956.8	63624.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
381	Spectrogram 1	1	296.319973630	296.351589630	60926.3	83183.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
382	Spectrogram 1	1	297.448166177	297.471462177	62949.6	74415.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
383	Spectrogram 1	1	297.562427694	297.598758361	48336.3	58453.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
384	Spectrogram 1	1	297.588497027	297.625382361	61825.5	79361.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
385	Spectrogram 1	1	297.973713210	298.030289209	51483.8	61375.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
386	Spectrogram 1	1	298.250769392	298.298470726	40467.6	79811.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
387	Spectrogram 1	1	298.655121575	298.675089575	57104.3	67446.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
388	Spectrogram 1	1	298.961020424	299.037841757	50359.7	59577.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
389	Spectrogram 1	1	299.229479273	299.263036607	55755.4	69019.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
390	Spectrogram 1	1	299.256657940	299.301585940	68795.0	89028.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
391	Spectrogram 1	1	299.384785939	299.435815272	48111.5	62500.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
392	Spectrogram 1	1	299.431377939	299.443857939	64748.2	78462.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
393	Spectrogram 1	1	299.638823036	299.694567035	48336.3	60476.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
394	Spectrogram 1	1	299.914215218	299.975505885	49910.1	85656.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
395	Spectrogram 1	1	300.253948550	300.298044550	56429.9	65422.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
396	Spectrogram 1	1	300.292497883	300.301649883	71942.4	80710.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
397	Spectrogram 1	1	301.522749280	301.542439947	61375.9	70593.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
398	Spectrogram 1	1	301.540498614	301.556861280	77113.3	89928.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
399	Spectrogram 1	1	305.601491124	305.669992457	53956.8	65872.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
400	Spectrogram 1	1	308.393684583	308.451369916	65647.5	85206.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
401	Spectrogram 1	1	310.660607924	310.676970590	58228.4	66097.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
402	Spectrogram 1	1	309.685225623	309.694654956	84757.2	88129.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
403	Spectrogram 1	1	310.427924234	310.464809567	55080.9	72167.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
404	Spectrogram 1	1	310.450942901	310.463700234	77787.8	93750.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
405	Spectrogram 1	1	310.940713933	310.979263266	54181.7	60251.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
406	Spectrogram 1	1	310.967615266	310.998121933	65647.5	79586.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
407	Spectrogram 1	1	311.515348781	311.553898114	51034.2	58902.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
408	Spectrogram 1	1	311.634879631	311.677866298	46312.9	56429.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
409	Spectrogram 1	1	312.705941092	312.746431758	62275.2	72616.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
410	Spectrogram 1	1	312.731178425	312.747818425	86780.6	99370.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
411	Spectrogram 1	1	315.450432798	315.513942131	53507.2	64523.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
412	Spectrogram 1	1	316.080256980	316.146262313	60701.4	84532.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
413	Spectrogram 1	1	317.869889656	317.895958989	60476.6	70368.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
414	Spectrogram 1	1	321.302445543	321.339608209	71043.2	82059.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
415	Spectrogram 1	1	321.644675059	321.655491059	57778.8	64523.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
416	Spectrogram 1	1	321.653549725	321.719000392	61600.7	84757.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
417	Spectrogram 1	1	324.903898033	324.930522033	51259.0	59127.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
418	Spectrogram 1	1	324.928026033	324.950490033	63624.1	78237.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
419	Spectrogram 1	1	325.208132883	325.241690216	54181.7	65872.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
420	Spectrogram 1	1	325.232260883	325.255556882	70593.5	83633.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
421	Spectrogram 1	1	325.335983733	325.398938399	55305.8	65647.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
422	Spectrogram 1	1	325.666010162	325.728410162	59352.5	80485.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
423	Spectrogram 1	1	327.503621740	327.553264407	53507.2	81384.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
424	Spectrogram 1	1	327.633413740	327.686384406	52158.3	67446.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
425	Spectrogram 1	1	328.064667255	328.100720588	58678.1	69919.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
426	Spectrogram 1	1	328.088517922	328.104325922	71268.0	87455.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
427	Spectrogram 1	1	328.107376588	328.115696588	61151.1	78462.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
428	Spectrogram 1	1	328.209990105	328.265456772	56654.7	66996.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
429	Spectrogram 1	1	328.252422105	328.259632772	80710.4	86330.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
430	Spectrogram 1	1	328.616560954	328.680347620	64973.0	85656.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
431	Spectrogram 1	1	328.773531620	328.811803620	53956.8	63174.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
432	Spectrogram 1	1	328.804038287	328.833158286	64523.4	88129.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
433	Spectrogram 1	1	329.500699985	329.509851985	66097.1	80036.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
434	Spectrogram 1	1	329.520667985	329.540635985	58678.1	79811.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
435	Spectrogram 1	1	329.647964168	329.725894834	53282.4	59127.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
436	Spectrogram 1	1	329.919751018	330.007111017	59577.3	68345.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
437	Spectrogram 1	1	330.095025683	330.187932350	55080.9	66546.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
438	Spectrogram 1	1	337.944117276	337.980447943	74640.3	91726.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
439	Spectrogram 1	1	341.546678444	341.561099777	47661.9	51708.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
440	Spectrogram 1	1	341.794891776	341.867275776	59127.7	75539.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
441	Spectrogram 1	1	341.944929293	341.974603960	60476.6	70368.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
442	Spectrogram 1	1	341.967393293	341.977099960	83408.3	90377.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
443	Spectrogram 1	1	343.620578205	343.677431539	64073.7	74640.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
444	Spectrogram 1	1	344.373538570	344.424013237	62275.2	85881.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
445	Spectrogram 1	1	344.594018569	344.640887902	58453.2	67670.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
446	Spectrogram 1	1	344.718818753	344.756258752	57778.8	67446.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
447	Spectrogram 1	1	344.939853418	344.965922751	58453.2	68120.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
448	Spectrogram 1	1	344.953442751	344.998093418	66546.8	87904.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
449	Spectrogram 1	1	345.057997602	345.110413601	53507.2	65872.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
450	Spectrogram 1	1	345.607117783	345.673123116	59577.3	72167.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
451	Spectrogram 1	1	345.924109966	345.969037966	60251.8	72841.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
452	Spectrogram 1	1	346.054179299	346.084408632	46762.6	53956.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
453	Spectrogram 1	1	345.830925966	345.851725966	61375.9	64973.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	1
454	Spectrogram 1	1	346.604131664	346.657379664	65647.5	80710.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
455	Spectrogram 1	1	346.748622330	346.811576996	53057.6	59352.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
456	Spectrogram 1	1	347.001550513	347.033998513	66321.9	80036.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
457	Spectrogram 1	1	347.675748211	347.753124211	57554.0	70368.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
458	Spectrogram 1	1	347.940601727	347.987748394	42491.0	87455.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
459	Spectrogram 1	1	351.054501616	351.076133616	59352.5	68120.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
460	Spectrogram 1	1	351.063376283	351.080848283	80710.4	90827.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
461	Spectrogram 1	1	351.253626949	351.284410948	64523.4	73066.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
462	Spectrogram 1	1	351.281914948	351.294949615	88804.0	95548.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
463	Spectrogram 1	1	351.360122948	351.403386948	64748.2	73965.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
464	Spectrogram 1	1	352.593979679	352.630865012	61375.9	68120.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
465	Spectrogram 1	1	352.616166345	352.653329012	69694.2	90602.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
466	Spectrogram 1	1	353.810641742	353.818129742	61151.1	68570.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
467	Spectrogram 1	1	357.913234488	357.923495821	68570.1	73741.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
468	Spectrogram 1	1	357.932370488	357.961767821	62724.8	83408.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
469	Spectrogram 1	1	358.357800003	358.402173337	67895.7	82509.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
470	Spectrogram 1	1	359.319315218	359.338451218	75539.6	85206.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
471	Spectrogram 1	1	359.339837884	359.367293884	65872.3	84307.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
472	Spectrogram 1	1	359.324584551	359.337896551	59127.7	67446.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
473	Spectrogram 1	1	362.348073774	362.366655107	77113.3	87005.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
474	Spectrogram 1	1	363.331775654	363.371434321	60476.6	84532.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	6
475	Spectrogram 1	1	363.462399654	363.489300987	52832.7	60926.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
476	Spectrogram 1	1	363.828479836	363.847893170	55080.9	66097.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
477	Spectrogram 1	1	369.951170097	369.988887430	63399.3	86330.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
478	Spectrogram 1	1	370.077356947	370.117847613	51708.6	60926.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
479	Spectrogram 1	1	370.987842644	371.005037311	59352.5	69019.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
480	Spectrogram 1	1	371.365570826	371.377773493	63624.1	70593.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
481	Spectrogram 1	1	371.556930590	371.576898590	59127.7	71043.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
482	Spectrogram 1	1	371.571351923	371.580503923	80710.4	90377.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
483	Spectrogram 1	1	374.503598295	374.516078295	60926.3	68570.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
484	Spectrogram 1	1	377.172655335	377.193178002	58228.4	66996.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
485	Spectrogram 1	1	381.928923953	381.969414619	59802.2	70818.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
486	Spectrogram 1	1	381.951387952	381.971910619	82284.2	96672.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
487	Spectrogram 1	1	382.247025468	382.274481468	62275.2	73965.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
488	Spectrogram 1	1	383.763762198	383.810076864	58902.9	71942.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
489	Spectrogram 1	1	383.793991531	383.815623531	76438.8	93974.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0048.flac	742-B5-A30_0048.flac	4
