Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin Path	Begin File	subtipos
327	Spectrogram 1	1	305.688781181	305.701334224	76388.9	81541.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
328	Spectrogram 1	1	305.851412832	305.874287267	64516.1	73252.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
329	Spectrogram 1	1	306.240557548	306.282679983	57571.7	66756.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
330	Spectrogram 1	1	306.377804157	306.402631287	60707.9	71012.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
331	Spectrogram 1	1	306.674614079	306.687446079	51971.3	57123.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
332	Spectrogram 1	1	311.209612217	311.238902651	53763.4	70340.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
333	Spectrogram 1	1	311.544360226	311.565560922	59363.8	67876.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
334	Spectrogram 1	1	311.554402661	311.565003009	75940.9	84005.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
335	Spectrogram 1	1	311.682164747	311.708665617	52419.4	60931.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
336	Spectrogram 1	1	311.970327018	312.016075888	54883.5	71236.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
337	Spectrogram 1	1	312.358634257	312.380950779	58915.8	72356.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
338	Spectrogram 1	1	320.964167978	320.975326238	55331.5	62500.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
339	Spectrogram 1	1	321.677739127	321.703124170	54883.5	68996.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
340	Spectrogram 1	1	321.700334605	321.708424344	79525.1	86021.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
341	Spectrogram 1	1	322.255458451	322.267732538	60259.9	68100.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
342	Spectrogram 1	1	328.151486007	328.160691572	74372.8	84229.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
343	Spectrogram 1	1	328.737295070	328.746500636	56003.6	64068.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
344	Spectrogram 1	1	331.605248538	331.622264886	62276.0	74148.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
345	Spectrogram 1	1	341.141102809	341.156724375	51971.3	66980.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
346	Spectrogram 1	1	341.150866288	341.157003331	77509.0	85797.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
347	Spectrogram 1	1	345.119582318	345.131298492	61603.9	70788.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
348	Spectrogram 1	1	361.088454973	361.126950972	61603.9	70564.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	
349	Spectrogram 1	1	364.440677330	364.470246721	62724.0	71460.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
350	Spectrogram 1	1	367.045016701	367.061196179	62276.0	75940.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
351	Spectrogram 1	1	367.057290788	367.065938440	81093.2	90949.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
352	Spectrogram 1	1	373.859369255	373.880290994	61828.0	72580.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
353	Spectrogram 1	1	374.763467893	374.791363545	54211.5	72132.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
354	Spectrogram 1	1	377.152452830	377.218844482	56675.6	69892.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
355	Spectrogram 1	1	377.042265005	377.049796831	77060.9	85573.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
356	Spectrogram 1	1	380.967184862	380.987548688	55331.5	65412.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
357	Spectrogram 1	1	381.413794436	381.424952697	60707.9	66756.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
358	Spectrogram 1	1	382.243132541	382.264612194	61828.0	73028.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
359	Spectrogram 1	1	382.273259846	382.280233759	75268.8	84005.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
360	Spectrogram 1	1	382.996873430	383.006915865	57795.7	65412.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
361	Spectrogram 1	1	383.001615691	383.011100213	72580.6	84229.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
362	Spectrogram 1	1	383.028395517	383.036485256	73252.7	82437.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
363	Spectrogram 1	1	383.604441102	383.616157276	60259.9	68100.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
364	Spectrogram 1	1	383.595793450	383.617273102	79525.1	88933.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
365	Spectrogram 1	1	383.818121982	383.844064938	58019.7	66532.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
366	Spectrogram 1	1	390.311953309	390.324227396	74148.7	84229.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
367	Spectrogram 1	1	399.467589657	399.494927767	49955.2	58691.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
368	Spectrogram 1	1	400.199851250	400.246994902	51431.1	61270.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
369	Spectrogram 1	1	400.329844989	400.368062032	56574.2	83184.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
370	Spectrogram 1	1	401.562275214	401.623924605	59928.4	102415.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	6
371	Spectrogram 1	1	401.862432615	401.872475050	48076.9	56127.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
372	Spectrogram 1	1	402.040127919	402.062165484	55903.4	68202.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
373	Spectrogram 1	1	402.249066538	402.269988277	49865.8	62388.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
374	Spectrogram 1	1	403.247452295	403.266142381	58139.5	70885.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
375	Spectrogram 1	1	403.592800652	403.619022565	52996.4	63506.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
376	Spectrogram 1	1	403.602843087	403.648313000	65518.8	86538.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
377	Spectrogram 1	1	403.949586227	403.997287792	56127.0	69543.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
378	Spectrogram 1	1	406.246515512	406.258231686	53890.9	64847.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
379	Spectrogram 1	1	407.577417812	407.585507551	63953.5	72450.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
380	Spectrogram 1	1	408.396434526	408.407313830	62164.6	68649.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
381	Spectrogram 1	1	409.030781601	409.066766992	53220.0	64400.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
382	Spectrogram 1	1	409.156033079	409.188949948	54114.5	63506.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
383	Spectrogram 1	1	410.000713556	410.015777208	54561.7	62835.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	1
384	Spectrogram 1	1	410.178129903	410.197098946	56797.9	63282.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	1
385	Spectrogram 1	1	410.272417207	410.288317729	56574.2	67754.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
386	Spectrogram 1	1	410.648729738	410.662398608	57245.1	72003.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
387	Spectrogram 1	1	410.872732009	410.886679835	59928.4	67978.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
388	Spectrogram 1	1	411.168147149	411.186279323	57245.1	67084.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
389	Spectrogram 1	1	414.699459171	414.725681084	58810.4	71332.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
390	Spectrogram 1	1	415.529913102	415.545534667	64177.1	75134.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
391	Spectrogram 1	1	423.848121606	423.875459345	56127.0	66189.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
392	Spectrogram 1	1	426.005851403	426.035141837	59034.0	67307.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
393	Spectrogram 1	1	426.918318551	426.967414899	60152.1	77593.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
394	Spectrogram 1	1	427.921167798	427.961337537	60822.9	72003.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
395	Spectrogram 1	1	428.997940100	429.015793317	62611.8	78264.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
396	Spectrogram 1	1	429.859358390	429.885580303	56574.2	69320.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
397	Spectrogram 1	1	430.562887105	430.580182409	73792.5	79830.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
398	Spectrogram 1	1	430.587714235	430.602219975	52549.2	59257.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	1
399	Spectrogram 1	1	433.124824663	433.142398923	65742.4	74463.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
400	Spectrogram 1	1	434.149432518	434.164217213	63953.5	75357.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
401	Spectrogram 1	1	437.336790964	437.347391312	78264.8	85867.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
402	Spectrogram 1	1	437.458973920	437.506396528	54785.3	70885.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
403	Spectrogram 1	1	437.498864702	437.505280702	81395.3	88998.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
404	Spectrogram 1	1	438.755285611	438.768396567	61046.5	67754.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
405	Spectrogram 1	1	447.930727450	447.961133711	57468.7	74910.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
406	Spectrogram 1	1	449.507668978	449.512690196	55232.6	61717.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
407	Spectrogram 1	1	449.509621674	449.521616804	77146.7	88327.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
408	Spectrogram 1	1	451.500814428	451.515878080	65071.6	72450.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
409	Spectrogram 1	1	452.142693752	452.189000534	53890.9	66189.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
410	Spectrogram 1	1	453.261867445	453.274978401	58810.4	65295.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
411	Spectrogram 1	1	453.272746749	453.282231271	75357.8	85420.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
412	Spectrogram 1	1	453.389629531	453.404972140	54785.3	60375.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
413	Spectrogram 1	1	453.719635280	453.743346584	53890.9	61941.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
414	Spectrogram 1	1	454.069446519	454.094831563	55903.4	71780.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
415	Spectrogram 1	1	454.205577301	454.244073301	56797.9	66413.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
416	Spectrogram 1	1	454.417584442	454.433206007	63282.6	74463.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
417	Spectrogram 1	1	454.636286354	454.651628963	57468.7	65966.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
418	Spectrogram 1	1	454.747869147	454.791944277	53443.6	59928.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
419	Spectrogram 1	1	455.196710374	455.217353156	55008.9	62388.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
420	Spectrogram 1	1	455.060858548	455.068948287	63953.5	69991.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
421	Spectrogram 1	1	455.818225872	455.833847437	51207.5	59034.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
422	Spectrogram 1	1	456.013216479	456.046412305	54785.3	66636.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
423	Spectrogram 1	1	456.391760663	456.415471967	62164.6	81619.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
424	Spectrogram 1	1	456.578661717	456.611020673	60375.7	76252.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
425	Spectrogram 1	1	457.495034442	457.527672355	57021.5	75581.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
426	Spectrogram 1	1	458.070800885	458.116549754	60822.9	73568.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
427	Spectrogram 1	1	458.488956894	458.512389242	62164.6	74463.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
428	Spectrogram 1	1	462.621421010	462.635368836	57021.5	63729.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
429	Spectrogram 1	1	462.836217716	462.852397194	50760.3	61493.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
430	Spectrogram 1	1	462.852118237	462.870529368	68202.1	81619.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
431	Spectrogram 1	1	463.186866247	463.211972334	49418.6	59034.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
432	Spectrogram 1	1	464.730612372	464.773850632	60152.1	73121.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
433	Spectrogram 1	1	469.782796505	469.808460505	59928.4	79382.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
434	Spectrogram 1	1	473.366831732	473.411185818	38237.9	46511.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	1
435	Spectrogram 1	1	475.833087625	475.839782581	77370.3	83855.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
436	Spectrogram 1	1	475.970892331	476.007714592	55679.8	65518.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
437	Spectrogram 1	1	476.460182253	476.495609731	60822.9	81619.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
438	Spectrogram 1	1	479.579196774	479.595655209	53667.3	72003.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	6
439	Spectrogram 1	1	484.494971169	484.540998995	73345.3	90116.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
440	Spectrogram 1	1	488.824657545	488.843626588	59481.2	72450.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
441	Spectrogram 1	1	490.047882628	490.081357410	65966.0	87432.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
442	Spectrogram 1	1	490.536335680	490.550841419	35107.3	44275.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
443	Spectrogram 1	1	494.500309872	494.532668829	51654.7	63059.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
444	Spectrogram 1	1	498.258414152	498.272640935	60152.1	75581.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
445	Spectrogram 1	1	500.688963611	500.704585176	64847.9	75357.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
446	Spectrogram 1	1	502.914200885	502.937912189	57468.7	69767.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
447	Spectrogram 1	1	506.133081841	506.153445667	56574.2	63282.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
448	Spectrogram 1	1	507.306094565	507.321716130	60599.3	67531.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
449	Spectrogram 1	1	538.516322588	538.528038761	71109.1	77817.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
450	Spectrogram 1	1	538.560118761	538.569603283	65295.2	69991.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
451	Spectrogram 1	1	540.218794735	540.256453865	55903.4	65518.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
452	Spectrogram 1	1	545.217140260	545.239456782	66860.5	75581.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
453	Spectrogram 1	1	545.213234869	545.226903739	48971.4	56350.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	1
454	Spectrogram 1	1	545.340160271	545.373914010	50983.9	61717.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
455	Spectrogram 1	1	547.986064163	548.000011989	55679.8	66636.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
456	Spectrogram 1	1	548.957669857	548.975244118	59928.4	69767.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
457	Spectrogram 1	1	549.095474378	549.119743596	56350.6	67978.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
458	Spectrogram 1	1	549.118627769	549.138991595	61493.7	84525.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
459	Spectrogram 1	1	549.696626050	549.714758224	52772.8	62611.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
460	Spectrogram 1	1	549.716153006	549.720616311	71109.1	76252.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
461	Spectrogram 1	1	551.919073759	551.950037933	64624.3	84078.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
462	Spectrogram 1	1	552.146981422	552.164555682	61270.1	67531.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
463	Spectrogram 1	1	553.750982155	553.780551546	58363.1	75357.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
464	Spectrogram 1	1	556.877528502	556.900681893	60375.7	73345.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
465	Spectrogram 1	1	557.018401545	557.033744154	62835.4	72227.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
466	Spectrogram 1	1	558.027945748	558.061699487	58139.5	69320.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
467	Spectrogram 1	1	558.772201692	558.792007605	60822.9	72003.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
468	Spectrogram 1	1	563.439146449	563.452536362	59257.6	66189.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
469	Spectrogram 1	1	563.447515144	563.458394449	78264.8	86985.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
470	Spectrogram 1	1	563.664543317	563.683233404	59034.0	66189.6	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
471	Spectrogram 1	1	563.670122448	563.680722796	78935.6	84973.2	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
472	Spectrogram 1	1	565.302019018	565.314293105	62611.8	68873.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
473	Spectrogram 1	1	565.307319192	565.317919540	77146.7	87656.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
474	Spectrogram 1	1	565.660757288	565.678889462	61046.5	69767.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
475	Spectrogram 1	1	565.670241810	565.678889462	78488.4	88327.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
476	Spectrogram 1	1	566.003037124	566.037906689	51431.1	64177.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
477	Spectrogram 1	1	566.030932776	566.042369994	72227.2	82513.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
478	Spectrogram 1	1	566.781884100	566.836838534	63282.6	101967.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	6
479	Spectrogram 1	1	568.557722234	568.568043626	59034.0	63059.0	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	1
480	Spectrogram 1	1	569.303094005	569.327642179	61493.7	80053.7	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
481	Spectrogram 1	1	569.472978711	569.493342537	67978.5	78264.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
482	Spectrogram 1	1	571.149507717	571.183540413	56350.6	78041.1	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
483	Spectrogram 1	1	571.535304770	571.573242857	50983.9	67978.5	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
484	Spectrogram 1	1	571.565989987	571.571011205	84525.9	89445.4	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
485	Spectrogram 1	1	572.625746549	572.648899940	49195.0	60599.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
486	Spectrogram 1	1	572.489894538	572.510537321	52996.4	70438.3	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
487	Spectrogram 1	1	588.306178821	588.335748212	65071.6	80500.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
488	Spectrogram 1	1	588.299762821	588.310642125	49865.8	59704.8	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
489	Spectrogram 1	1	590.194157477	590.202247216	60375.7	64847.9	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0021.flac	742-B5-A30_0021.flac	4
