Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Begin File	Begin Path	subtipos
903	Spectrogram 1	1	442.895168169	442.914746232	64169.8	82061.1	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
904	Spectrogram 1	1	442.996024749	443.043882235	50334.0	69179.4	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
905	Spectrogram 1	1	443.025886238	443.035774148	71803.4	88501.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
906	Spectrogram 1	1	444.621596569	444.647305136	67271.0	87786.3	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
907	Spectrogram 1	1	444.609137802	444.627133799	52958.0	61784.4	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
908	Spectrogram 1	1	445.045194435	445.088305724	59160.3	70610.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
909	Spectrogram 1	1	445.392853255	445.407685121	52958.0	65601.1	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
910	Spectrogram 1	1	445.399774793	445.416979757	75143.1	84446.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
911	Spectrogram 1	1	445.898125261	445.938665693	55343.5	71803.4	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
912	Spectrogram 1	1	448.610970746	448.623033997	77528.6	86355.0	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
913	Spectrogram 1	1	449.521844621	449.539445101	46755.7	54627.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	1
914	Spectrogram 1	1	458.412851686	458.423530629	48425.6	52480.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	1
915	Spectrogram 1	1	458.626034927	458.652930043	49856.9	62738.5	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
916	Spectrogram 1	1	458.749831458	458.796700153	50572.5	67986.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
917	Spectrogram 1	1	461.390891244	461.416995327	51049.6	66793.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
918	Spectrogram 1	1	464.101759570	464.133598642	57251.9	68225.2	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
919	Spectrogram 1	1	463.885807715	463.896091142	72996.2	83492.4	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
920	Spectrogram 1	1	463.874931014	463.898068724	51765.3	65601.1	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
921	Spectrogram 1	1	463.976380973	464.011186417	52242.4	66316.8	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
922	Spectrogram 1	1	464.994637554	465.014017858	52480.9	64169.8	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
923	Spectrogram 1	1	465.011644759	465.029838514	69417.9	85400.8	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
924	Spectrogram 1	1	484.826810903	484.839269670	56536.3	63454.2	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
925	Spectrogram 1	1	498.020639538	498.042195183	76335.9	84685.1	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
926	Spectrogram 1	1	498.003236816	498.022419362	58206.1	67271.0	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
927	Spectrogram 1	1	505.718967709	505.735974915	64885.5	85400.8	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
928	Spectrogram 1	1	506.968008116	506.988179453	76813.0	101622.1	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
929	Spectrogram 1	1	506.968205874	506.974138620	63215.6	70133.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
930	Spectrogram 1	1	513.201739646	513.231601135	60353.1	67509.5	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
931	Spectrogram 1	1	515.028826867	515.039703569	56297.7	63692.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
932	Spectrogram 1	1	519.261245879	519.274693437	53673.7	63454.2	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
933	Spectrogram 1	1	520.810087410	520.818986530	55582.1	62022.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
934	Spectrogram 1	1	548.388642586	548.411384780	61307.3	70133.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
935	Spectrogram 1	1	561.177659538	561.210685158	55105.0	67271.0	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
936	Spectrogram 1	1	562.781477003	562.813711590	57013.4	71564.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
937	Spectrogram 1	1	562.798484209	562.826368116	82776.7	101145.0	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
938	Spectrogram 1	1	575.167067425	575.179130676	47232.8	57251.9	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
939	Spectrogram 1	1	577.843328066	577.871014215	56059.2	73234.7	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
940	Spectrogram 1	1	582.273109239	582.300795388	60353.1	75143.1	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
941	Spectrogram 1	1	597.333180902	597.360669292	53196.6	64408.4	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
942	Spectrogram 1	1	597.343662086	597.353154480	76813.0	87070.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
943	Spectrogram 1	1	598.609115472	598.734593053	56297.7	71326.3	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
944	Spectrogram 1	1	598.630275600	598.640954543	85877.9	96612.6	742-B5-A30_0040.flac	/home/bryan/Desktop/Audios_revisados/742-B5-A30_0040.flac	4
