"sound.files","selec","start","end","bottom.freq","top.freq","subtypes","composed.subtype","count.subtypes","composed.subtype.label","subtype.label"
"742-B5-A30_0047.flac",2521,780.394095332,780.437654063,34.157,96.1725,"1-1-4-4",2521,4,"composed.complex","complex"
"742-B5-A30_0047.flac",2522,784.467973252,784.512879348,55.7171,84.0601,"4-4-4",2522,3,"composed.complex","complex"
"742-B5-A30_0047.flac",2523,787.04872476,787.073872174,47.4806,69.7674,"4-4",2523,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2524,787.321753641,787.365312554,53.2946,84.3023,"4-6",2524,2,"composed.complex","complex"
"742-B5-A30_0047.flac",2525,790.404105875,790.44384777,47.7229,82.8488,"4-4",2525,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2526,795.709308033,795.7591538,50.3876,82.6066,"4-4",2526,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2527,795.992215833,796.030835075,51.8411,87.4516,"4-4",2527,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2528,801.692591452,801.718187927,61.7733,91.3275,"4-4",2528,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2529,812.397747996,812.444899396,50.8721,82.6066,"4-6",2529,2,"composed.complex","complex"
"742-B5-A30_0047.flac",2530,815.292392749,815.322030773,53.2946,87.2093,"4-6",2530,2,"composed.complex","complex"
"742-B5-A30_0047.flac",2531,815.552623393,815.613920214,53.2946,85.7558,"4-6",2531,2,"composed.complex","complex"
"742-B5-A30_0047.flac",2532,822.193332113,822.224990911,52.0833,78.9729,"4-6",2532,2,"composed.complex","complex"
"742-B5-A30_0047.flac",2533,823.073266333,823.11839696,52.3256,82.8488,"4-6",2533,2,"composed.complex","complex"
"742-B5-A30_0047.flac",2534,832.685408809,832.719088381,34.8837,80.6686,"4-4-4",2534,3,"composed.complex","complex"
"742-B5-A30_0047.flac",2535,853.582669328,853.634984929,44.3314,77.0349,"4-4",2535,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2536,854.254015096,854.303860863,43.8469,73.4012,"1-4-4",2536,3,"composed.complex","complex"
"742-B5-A30_0047.flac",2537,858.015122423,858.055313379,46.9961,72.4322,"4-4",2537,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2538,859.821244324,859.870191969,47.7229,76.5504,"4-4",2538,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2539,860.792112838,860.83050755,49.9031,76.7926,"4-4",2539,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2540,861.756919579,861.798233187,47.4806,77.7616,"4-4",2540,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2541,878.202191426,878.238116303,46.7539,75.0969,"4-4",2541,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2542,879.181143588,879.21033255,44.5736,70.9787,"4-4",2542,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2543,880.732648107,880.760265356,68.5562,75.3391,"4-4",2543,2,"composed.trill","trill"
"742-B5-A30_0047.flac",2544,886.00371638,886.036048769,45.7849,73.6434,"1-4",2544,2,"step.flat.trill","step.flat.trill"
"742-B5-A30_0047.flac",2545,887.669057247,887.720474727,50.3876,75.5814,"4-4",2545,2,"step.trill","step.trill"
"742-B5-A30_0047.flac",2546,895.577688492,895.622145527,50.6298,76.5504,"4-4",2546,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2547,0.469250446,0.498093113,62.948,98.3423,"4-6",2547,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2548,0.595714446,0.633709112,58.6918,96.9982,"4-6",2548,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2549,3.299438572,3.312750572,67.6523,89.3817,"4-4",2549,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2550,7.097242222,7.142447555,58.6918,87.5896,"4-4-4",2550,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2551,7.951984104,7.98831477,59.1398,88.7097,"4-4-6",2551,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2552,8.204912102,8.239024102,59.1398,90.9498,"4-4",2552,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2553,18.994569831,19.030623165,64.0681,85.7975,"4-6",2553,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2554,24.199841481,24.227020148,58.4677,92.0699,"4-4",2554,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2555,32.002341494,32.036176161,60.7079,91.6219,"4-4",2555,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2556,32.224485677,32.250555011,62.948,94.086,"4-6",2556,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2557,44.2277542,44.258538199,62.724,93.862,"4-4",2557,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2558,48.732481905,48.777409904,57.3477,85.1254,"4-6",2558,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2559,58.436380162,58.482972162,60.0358,83.7814,"4-4",2559,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2560,68.731552612,68.780640612,63.172,101.2545,"6-6",2560,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2561,72.029601598,72.052897597,65.4122,92.0699,"6-4",2561,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2562,72.46640178,72.504119113,63.3961,96.1022,"4-4",2562,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2563,72.580385779,72.608119112,64.2921,98.5663,"4-4",2563,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2564,76.417571366,76.474979366,56.2276,84.6774,"6-4",2564,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2565,79.714789191,79.784122524,49.7312,83.1093,"4-6",2565,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2566,80.006266523,80.034554523,60.4839,90.5018,"4-6",2566,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2567,80.680741555,80.768378888,55.3315,86.9176,"4-6",2567,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2568,83.433275928,83.466555928,58.6918,90.5018,"4-4",2568,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2569,88.799676564,88.859857897,50.1792,78.405,"4-4",2569,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2570,93.17877185,93.215102516,59.3638,96.1022,"4-4",2570,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2571,93.619454698,93.644969365,62.5,94.31,"4-4",2571,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2572,99.447339207,99.493653873,55.5556,79.0771,"4-6",2572,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2573,110.350148138,110.385369471,56.6756,88.4857,"4-4",2573,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2574,111.205444686,111.237060686,56.6756,86.2455,"4-4",2574,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2575,137.415399098,137.438140431,60.4839,92.0699,"4-4",2575,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2576,139.764413289,139.813501289,59.5878,90.5018,"4-4",2576,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2577,142.396307478,142.420158145,60.0358,86.6935,"4-4",2577,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2578,142.915475424,142.979539424,62.5,98.7903,"4-4-6",2578,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2579,143.156200756,143.185043423,62.948,96.9982,"4-4",2579,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2580,145.558462527,145.61365186,57.1237,88.9337,"4-4-4",2580,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2581,145.805012043,145.830804043,61.1559,86.6935,"4-4",2581,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2582,153.847402633,153.875135966,59.1398,90.5018,"4-4",2582,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2583,169.802394148,169.837892815,58.4677,88.9337,"4-4",2583,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2584,170.771952029,170.839621362,56.7774,93.5817,"4-4-6",2584,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2585,172.547717855,172.565744521,61.2657,94.2549,"4-4",2585,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2586,172.657541854,172.72964852,59.6948,92.684,"4-6",2586,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2587,177.350300299,177.388572298,61.4901,87.298,"4-6",2587,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2588,179.81718134,179.900936006,49.5961,83.2585,"4-6",2588,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2589,183.784713592,183.806345592,59.6948,87.7469,"4-4",2589,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2590,184.293065774,184.310815107,54.7576,81.4632,"4-4",2590,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2591,188.978337478,189.026593478,55.8797,88.1957,"4-4",2591,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2592,189.308641661,189.353846994,61.7145,95.1526,"4-4",2592,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2593,191.767479851,191.803533184,61.2657,105.9246,"4-4",2593,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2594,195.855930041,195.919439374,48.2496,85.2783,"4-6",2594,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2595,196.897039922,196.921445255,61.939,90.6643,"4-4",2595,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2596,201.636945032,201.683537032,65.754,99.4165,"4-6",2596,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2597,204.689276921,204.728103588,53.6355,83.4829,"4-4",2597,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2598,208.106857413,208.130985413,59.4704,92.0108,"4-4",2598,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2599,208.214740079,208.242750745,61.939,91.7864,"4-4",2599,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2600,208.332606745,208.353684078,57.0018,88.6445,"4-4",2600,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2601,221.334552308,221.393069641,56.3285,83.4829,"4-6",2601,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2602,224.496431283,224.546351283,57.0018,91.1131,"4-4",2602,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2603,224.647855467,224.707482133,56.553,92.4596,"4-4-6",2603,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2604,225.091588982,225.128751649,54.5332,91.3375,"4-4",2604,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2605,225.405530498,225.453786498,64.4075,96.0503,"4-6",2605,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2606,230.253596632,230.286876632,64.1831,97.3968,"4-4",2606,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2607,238.449078161,238.477920827,56.553,85.9515,"4-4-4",2607,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2608,239.161270526,239.221451859,60.4766,92.1763,"4-4",2608,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2609,239.801356224,239.88344689,43.6151,97.7968,"4-1-1-4",2609,4,"composed.complex","complex"
"742-B5-A30_0048.flac",2610,244.745657444,244.782265444,57.7788,92.4011,"4-6",2610,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2611,247.558928237,247.61328557,53.9568,79.1367,"4-4",2611,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2612,248.050640419,248.098064419,51.4838,81.3849,"4-4",2612,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2613,249.570427999,249.620070665,45.8633,74.1906,"4-4",2613,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2614,250.28983103,250.332540363,52.6079,81.1601,"4-4",2614,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2615,254.224361036,254.250985036,56.8795,83.4083,"4-4",2615,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2616,256.075007282,256.113556615,53.2824,83.6331,"4-6",2616,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2617,256.542868797,256.582527463,54.6313,81.1601,"4-6",2617,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2618,258.344981289,258.387135955,51.259,80.2608,"4-4",2618,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2619,259.377771169,259.411051169,51.7086,78.6871,"4-4",2619,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2620,259.813184869,259.860886202,54.6313,82.2842,"4-4",2620,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2621,260.771094566,260.839041232,49.0108,83.1835,"4-6",2621,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2622,261.053696995,261.093632995,55.9802,83.8579,"4-6",2622,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2623,261.185152995,261.232854328,54.8561,83.1835,"4-4",2623,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2624,263.357783606,263.415191606,62.7248,95.0989,"4-4",2624,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2625,266.647789741,266.709635074,46.0881,81.8345,"4-6",2625,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2626,270.893765263,270.955333263,68.1205,85.4317,"4-4-4",2626,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2627,273.64574455,273.671259216,60.2518,95.0989,"4-4",2627,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2628,273.859845882,273.912539215,61.1511,97.7968,"4-4",2628,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2629,275.251504858,275.337201042,64.0737,86.7806,"1-4",2629,2,"step.flat.trill","step.flat.trill"
"742-B5-A30_0048.flac",2630,275.99143074,276.039409407,55.5306,92.4011,"4-6",2630,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2631,279.197959962,279.245661295,46.3129,71.7176,"4-4",2631,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2632,279.848029476,279.911816143,53.2824,84.7572,"4-6",2632,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2633,286.32570761,286.374240943,58.6781,90.3777,"4-6",2633,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2634,286.55755846,286.630497126,51.259,87.455,"4-6",2634,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2635,290.208376283,290.262456283,57.3291,86.1061,"6-4",2635,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2636,291.478563496,291.492152829,60.2518,86.3309,"4-4",2636,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2637,293.430713925,293.500879258,54.1817,86.1061,"4-6",2637,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2638,293.81620744,293.876666107,54.1817,81.6097,"4-6",2638,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2639,294.638778235,294.708388902,49.9101,82.0594,"4-6-6",2639,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2640,294.806010235,294.857316901,42.2662,80.9353,"4-6",2640,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2641,296.313872297,296.35158963,53.9568,83.1835,"4-6",2641,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2642,297.562427694,297.625382361,48.3363,79.3615,"4-4",2642,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2643,299.229479273,299.30158594,55.7554,89.0288,"4-6",2643,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2644,299.384785939,299.443857939,48.1115,78.4622,"4-4",2644,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2645,300.25394855,300.301649883,56.4299,80.7104,"4-4",2645,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2646,301.52274928,301.55686128,61.3759,89.9281,"4-4",2646,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2647,310.427924234,310.464809567,55.0809,93.75,"4-4",2647,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2648,310.940713933,310.998121933,54.1817,79.5863,"4-4",2648,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2649,312.705941092,312.747818425,62.2752,99.3705,"4-4",2649,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2650,321.644675059,321.719000392,57.7788,84.7572,"4-6",2650,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2651,324.903898033,324.950490033,51.259,78.2374,"4-4",2651,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2652,325.208132883,325.255556882,54.1817,83.6331,"4-4",2652,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2653,328.064667255,328.115696588,58.6781,87.455,"4-6-6",2653,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2654,328.209990105,328.265456772,56.6547,86.3309,"4-4",2654,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2655,328.77353162,328.833158286,53.9568,88.1295,"4-6",2655,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2656,341.944929293,341.97709996,60.4766,90.3777,"4-4",2656,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2657,344.939853418,344.998093418,58.4532,87.9047,"4-6",2657,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2658,351.054501616,351.080848283,59.3525,90.8273,"4-4",2658,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2659,351.253626949,351.294949615,64.5234,95.5486,"4-4",2659,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2660,352.593979679,352.653329012,61.3759,90.6025,"4-6",2660,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2661,359.319315218,359.367293884,59.1277,85.2068,"4-4-4",2661,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2662,371.55693059,371.580503923,59.1277,90.3777,"4-4",2662,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2663,381.928923953,381.971910619,59.8022,96.6727,"4-4",2663,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2664,383.763762198,383.815623531,58.9029,93.9748,"4-4",2664,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2665,384.10155438,384.14565038,62.5,95.7734,"4-4",2665,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2666,386.010440389,386.056755055,64.2986,78.0126,"4-4",2666,2,"composed.trill","trill"
"742-B5-A30_0048.flac",2667,389.48210046,389.556425793,60.2518,88.5791,"4-6",2667,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2668,390.286090158,390.346826158,58.4532,95.0989,"4-6",2668,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2669,395.590092894,395.64306356,54.4065,87.455,"4-4",2669,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2670,399.93923618,399.99830818,50.3597,76.6637,"4-4",2670,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2671,401.815674425,401.832314425,59.3525,83.8579,"4-4",2671,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2672,405.302310496,405.319505162,62.5,83.8579,"4-6",2672,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2673,417.354112771,417.409302104,62.7248,88.5791,"4-4",2673,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2674,417.64170762,417.686912954,55.7554,84.982,"4-4",2674,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2675,417.76817162,417.823360953,53.9568,81.6097,"4-4",2675,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2676,422.214381572,422.272066905,62.0504,91.0522,"4-6",2676,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2677,426.564634427,426.60484776,60.2518,83.4083,"4-4",2677,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2678,464.360747426,464.377942092,59.8022,87.9047,"4-1",2678,2,"step.flat.trill","step.flat.trill"
"742-B5-A30_0048.flac",2679,471.903386106,471.91031944,62.5,84.982,"4-4",2679,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2680,472.75868247,472.78946647,65.1978,102.7428,"4-4",2680,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2681,473.083439986,473.142789319,62.2752,95.9982,"4-4",2681,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2682,521.730780813,521.768220813,63.6241,96.6727,"4-4",2682,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2683,535.092983399,535.134583399,57.7788,95.0989,"4-4",2683,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2684,535.429388915,535.483191581,58.6781,85.4317,"4-6",2684,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2685,572.272299744,572.290881077,64.5234,91.7266,"4-4",2685,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2686,577.994520069,578.020034735,65.6475,104.0917,"4-4-4",2686,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2687,602.402914975,602.471138975,47.6619,86.3309,"4-4",2687,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2688,612.637074932,612.699474932,49.6853,82.7338,"4-6",2688,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2689,616.742442035,616.794858035,49.4604,79.1367,"4-4",2689,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2690,617.190890217,617.240810217,48.3363,79.3615,"4-4",2690,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2691,646.789026107,646.806498107,54.1817,80.9353,"4-4",2691,2,"step.trill","step.trill"
"742-B5-A30_0048.flac",2692,679.530457539,679.586756205,60.7014,89.0288,"6-4",2692,2,"composed.complex","complex"
"742-B5-A30_0048.flac",2693,689.754909989,689.842269989,43.1655,100.4946,"4-4-4",2693,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2694,729.894213178,729.939695845,66.0971,109.7122,"4-4-4",2694,3,"composed.complex","complex"
"742-B5-A30_0048.flac",2695,731.223195242,731.252869908,59.5773,94.8741,"4-4",2695,2,"step.trill","step.trill"
"742-B5-A30_0050.flac",2696,7.320817018,7.364142144,49.0591,74.3728,"4-4",2696,2,"step.trill","step.trill"
"742-B5-A30_0050.flac",2697,152.590879028,152.626558544,50.4032,82.2133,"4-6",2697,2,"composed.complex","complex"
"742-B5-A30_0050.flac",2698,464.864372814,464.8887255,49.5072,77.733,"4-4",2698,2,"step.trill","step.trill"
"742-B5-A30_0050.flac",2699,485.139976178,485.17395667,49.9552,72.3566,"4-4",2699,2,"step.trill","step.trill"
"742-B5-A30_0051.flac",2700,13.466976566,13.486698013,40.7706,70.5645,"4-6",2700,2,"composed.complex","complex"
"742-B5-A30_0051.flac",2701,13.84140647,13.868072088,58.0197,72.1326,"4-4",2701,2,"step.trill","step.trill"
"742-B5-A30_0051.flac",2702,64.157506546,64.204726911,52.8674,90.0538,"4-6",2702,2,"composed.complex","complex"
"742-B5-A30_0051.flac",2703,75.012640931,75.043473051,53.3154,77.2849,"4-4",2703,2,"step.trill","step.trill"
"742-B5-A30_0051.flac",2704,76.071488733,76.114820362,53.3154,79.9731,"4-4-4",2704,3,"composed.complex","complex"
"742-B5-A30_0051.flac",2705,94.613546261,94.661877694,56.0036,90.7258,"4-6",2705,2,"composed.complex","complex"
"742-B5-A30_0051.flac",2706,114.557772265,114.586104484,51.7473,79.3011,"4-4",2706,2,"step.trill","step.trill"
"742-B5-A30_0051.flac",2707,298.76088956,298.79533265,36.7384,62.276,"1-1-4",2707,3,"composed.complex","complex"
"742-B5-A30_0051.flac",2708,691.863936414,691.891157566,41.8907,62.052,"4-1",2708,2,"step.flat.trill","step.flat.trill"
"742-B5-A30_0054.flac",2709,52.985239585,53.03158304,67.8295,88.4205,"4-4",2709,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2710,64.85427094,64.891665314,63.469,83.8178,"4-4",2710,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2711,66.409492517,66.43026717,75.8236,90.1163,"4-4",2711,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2712,123.90059386,123.922007733,60.3198,93.5078,"4-4",2712,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2713,164.105597201,164.171756478,58.8663,86.7248,"4-1",2713,2,"step.flat.trill","step.flat.trill"
"742-B5-A30_0054.flac",2714,165.675520585,165.709718859,60.3198,91.3275,"4-4",2714,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2715,169.212003916,169.236933499,57.4128,87.4516,"4-4",2715,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2716,178.039947578,178.051133929,32.7035,52.5678,"4-4",2716,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2717,238.420003939,238.459955193,30.5233,45.7849,"4-4",2717,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2718,238.531547841,238.562550014,30.7655,52.3256,"4-4",2718,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2719,242.295912532,242.350565848,60.3198,86.9671,"4-4-4",2719,3,"composed.complex","complex"
"742-B5-A30_0054.flac",2720,245.136605158,245.191258474,52.5678,85.9981,"4-4",2720,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2721,245.509270288,245.554335303,58.624,88.4205,"4-4",2721,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2722,248.627064645,248.682676791,45.3004,78.2461,"4-4",2722,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2723,255.413021667,255.456169021,53.0523,77.2771,"4-4",2723,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2724,257.074353946,257.11142871,59.8353,99.0795,"4-4",2724,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2725,257.983324374,258.013687327,59.3508,91.3275,"4-6",2725,2,"composed.complex","complex"
"742-B5-A30_0054.flac",2726,269.751998603,269.802816598,63.469,88.1783,"6-4",2726,2,"composed.complex","complex"
"742-B5-A30_0054.flac",2727,270.362453599,270.392816552,50.6298,81.8798,"4-4",2727,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2728,274.013676337,274.0347706,56.686,82.3643,"4-4",2728,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2729,279.677483038,279.728301034,53.2946,81.3953,"4-4",2729,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2730,280.638230462,280.684254307,59.593,98.8372,"4-6",2730,2,"composed.complex","complex"
"742-B5-A30_0054.flac",2731,288.580855264,288.600990696,63.9535,89.6318,"4-4",2731,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2732,405.979629762,406.018622186,57.4128,85.2713,"4-4",2732,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2733,417.450108849,417.484946343,53.5368,80.9109,"4-4",2733,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2734,421.825887366,421.86104447,62.0155,88.4205,"4-4",2734,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2735,451.747763663,451.80369542,57.1705,85.7558,"4-4",2735,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2736,559.799227683,559.833425957,49.0291,82.0388,"4-6",2736,2,"composed.complex","complex"
"742-B5-A30_0054.flac",2737,570.468443053,570.500723666,57.5243,76.699,"4-4",2737,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2738,603.963235248,603.998392352,59.7087,86.8932,"4-4",2738,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2739,699.918099783,699.98393945,58.2524,90.7767,"4-6",2739,2,"composed.complex","complex"
"742-B5-A30_0054.flac",2740,716.654788306,716.715514213,56.068,93.4466,"4-4",2740,2,"step.trill","step.trill"
"742-B5-A30_0054.flac",2741,730.365411829,730.433169157,44.6602,97.8155,"1-4-4",2741,3,"composed.complex","complex"
"742-B5-A30_0055.flac",2742,1.407185103,1.441858373,52.8674,88.0376,"4-4",2742,2,"step.trill","step.trill"
"742-B5-A30_0055.flac",2743,1.946922318,1.964105531,55.1075,81.7652,"4-4",2743,2,"step.trill","step.trill"
"742-B5-A30_0055.flac",2744,2.050635285,2.080705909,57.1237,88.4857,"4-4",2744,2,"step.trill","step.trill"
"742-B5-A30_0055.flac",2745,8.691952621,8.711897423,51.0753,76.1649,"4-4",2745,2,"step.trill","step.trill"
